timestamp,cooling_load_tons,chilled_water_supply_temp_c,chilled_water_return_temp_c,chilled_water_flow_rate_gpm,outdoor_ambient_temp_c,outdoor_humidity_pct,condenser_water_temp_c,condenser_pressure_kpa,power_consumption_kw,operational_fault_flag,fault_description
2026-03-08 15:45:00,475.5,6.47,12.85,1154.0,27.4,47.9,34.9,1061.4,290.12,0,Normal
2026-03-08 16:00:00,473.8,6.12,11.6,1157.4,26.6,56.0,32.7,1020.0,275.74,0,Normal
2026-03-08 16:15:00,409.5,6.88,12.41,991.0,27.2,58.0,36.0,1109.8,265.86,0,Normal
2026-03-08 16:30:00,431.3,5.98,11.33,1108.6,27.8,61.7,36.0,1084.8,265.44,0,Normal
2026-03-08 16:45:00,396.9,6.59,12.42,926.8,26.3,59.0,41.0,1286.6,371.76,1,condenser_fouling
2026-03-08 17:00:00,408.5,7.03,13.07,937.5,21.4,61.1,31.0,985.5,230.59,0,Normal
2026-03-08 17:15:00,317.5,6.77,12.62,752.3,21.7,59.5,32.8,1022.0,171.68,0,Normal
2026-03-08 17:30:00,351.5,7.38,13.19,804.3,22.2,63.5,31.9,1009.6,198.07,0,Normal
2026-03-08 17:45:00,321.9,7.06,12.45,735.3,22.6,62.3,33.5,1034.6,183.75,0,Normal
2026-03-08 18:00:00,330.8,6.47,11.84,768.9,22.8,67.5,34.0,1044.1,204.68,0,Normal
2026-03-08 18:15:00,331.8,6.71,11.76,773.1,20.4,64.8,31.6,973.7,187.53,0,Normal
2026-03-08 18:30:00,302.3,6.68,12.6,701.7,21.2,69.1,34.0,1046.3,189.03,0,Normal
2026-03-08 18:45:00,302.2,6.15,11.67,738.2,19.2,68.8,32.8,1017.8,191.44,0,Normal
2026-03-08 19:00:00,317.2,6.37,11.68,748.7,18.9,74.7,33.3,1027.2,196.11,0,Normal
2026-03-08 19:15:00,297.6,6.5,12.23,709.7,17.2,71.2,31.4,1001.9,171.42,0,Normal
2026-03-08 19:30:00,341.0,5.99,11.23,840.9,17.4,65.6,29.9,973.3,196.71,0,Normal
2026-03-08 19:45:00,310.8,6.72,12.24,726.7,16.2,78.9,32.4,1019.9,170.6,0,Normal
2026-03-08 20:00:00,247.3,6.61,11.86,587.0,16.3,71.4,30.8,997.6,141.34,0,Normal
2026-03-08 20:15:00,310.6,6.11,11.7,754.7,18.9,73.5,31.3,1000.6,174.43,0,Normal
2026-03-08 20:30:00,294.0,6.84,12.21,657.1,15.4,74.8,32.0,1003.5,177.22,0,Normal
2026-03-08 20:45:00,279.2,6.95,11.95,610.5,20.3,83.7,35.5,1076.9,191.72,0,Normal
2026-03-08 21:00:00,289.1,6.78,12.18,702.4,16.7,70.6,31.1,994.3,170.82,0,Normal
2026-03-08 21:15:00,322.7,6.59,12.29,786.9,15.9,92.6,34.3,1065.7,179.46,0,Normal
2026-03-08 21:30:00,353.2,6.91,12.41,899.3,15.0,85.1,31.6,1021.0,202.03,0,Normal
2026-03-08 21:45:00,327.8,6.94,12.59,790.7,16.0,82.5,31.5,1014.9,190.69,0,Normal
2026-03-08 22:00:00,304.8,6.81,11.96,752.1,15.0,82.1,30.8,974.4,175.69,0,Normal
2026-03-08 22:15:00,331.4,6.41,11.87,790.5,15.0,84.1,32.8,1023.4,191.06,0,Normal
2026-03-08 22:30:00,308.5,6.8,12.06,747.9,18.0,85.6,32.3,1024.8,183.04,0,Normal
2026-03-08 22:45:00,302.6,7.12,12.71,768.0,15.0,86.5,32.3,1029.6,166.71,0,Normal
2026-03-08 23:00:00,291.1,6.49,11.88,645.6,15.5,86.5,31.5,1010.4,161.95,0,Normal
2026-03-08 23:15:00,276.2,7.43,12.96,673.2,15.0,85.0,31.2,989.4,163.11,0,Normal
2026-03-08 23:30:00,310.3,6.52,12.21,798.0,15.0,84.0,32.3,995.6,174.66,0,Normal
2026-03-08 23:45:00,324.0,6.71,12.33,784.5,16.2,84.4,31.7,987.1,193.04,0,Normal
2026-03-09 00:00:00,317.6,6.46,11.97,803.5,15.0,84.2,31.2,994.1,173.23,0,Normal
2026-03-09 00:15:00,309.6,6.78,11.95,727.3,16.2,89.5,33.4,1042.6,198.66,0,Normal
2026-03-09 00:30:00,296.4,6.09,11.48,710.5,15.0,87.2,33.0,1013.1,171.25,0,Normal
2026-03-09 00:45:00,335.2,6.51,20.31,385.0,15.0,72.9,31.1,989.2,192.29,1,flow_choke
2026-03-09 01:00:00,287.1,6.32,11.61,633.5,15.0,86.9,31.2,999.9,169.53,0,Normal
2026-03-09 01:15:00,339.4,6.75,12.13,785.4,15.4,84.7,31.3,975.8,191.9,0,Normal
2026-03-09 01:30:00,294.9,7.05,12.19,680.4,15.1,83.4,31.5,1014.3,171.63,0,Normal
2026-03-09 01:45:00,301.2,6.93,11.84,743.4,15.0,81.4,31.5,992.0,179.0,0,Normal
2026-03-09 02:00:00,283.3,5.87,11.07,701.8,15.0,86.8,30.9,1003.3,172.81,0,Normal
2026-03-09 02:15:00,307.5,7.41,12.88,746.0,15.0,85.4,32.2,1003.5,184.77,0,Normal
2026-03-09 02:30:00,344.4,6.8,11.96,847.1,15.1,77.8,31.1,797.4,349.05,1,refrigerant_leak
2026-03-09 02:45:00,332.9,6.43,11.9,794.8,16.5,81.7,30.6,971.1,190.4,0,Normal
2026-03-09 03:00:00,344.5,6.75,12.72,856.8,16.3,75.3,30.6,976.3,216.04,0,Normal
2026-03-09 03:15:00,333.1,6.76,12.48,799.5,15.0,72.7,30.2,962.6,197.07,0,Normal
2026-03-09 03:30:00,292.4,6.47,12.26,703.2,17.4,74.7,31.7,999.2,163.64,0,Normal
2026-03-09 03:45:00,311.7,6.77,12.29,741.5,18.2,79.6,34.1,1057.4,188.46,0,Normal
2026-03-09 04:00:00,300.5,6.49,12.18,738.3,18.6,78.8,32.9,1023.9,175.87,0,Normal
2026-03-09 04:15:00,353.3,6.56,11.88,837.3,19.9,75.9,32.3,1014.3,207.03,0,Normal
2026-03-09 04:30:00,290.1,6.46,11.68,720.6,20.0,75.6,33.2,1008.6,163.48,0,Normal
2026-03-09 04:45:00,342.3,6.2,11.0,793.3,20.0,73.5,32.6,1026.3,200.13,0,Normal
2026-03-09 05:00:00,342.3,6.75,12.53,794.1,19.7,67.6,32.5,845.5,353.56,1,refrigerant_leak
2026-03-09 05:15:00,365.7,6.9,12.82,895.0,17.9,70.6,32.1,1035.3,218.43,0,Normal
2026-03-09 05:30:00,309.8,6.88,12.16,741.2,21.5,70.8,34.3,1043.9,166.94,0,Normal
2026-03-09 05:45:00,337.8,6.99,12.4,799.4,21.8,69.3,33.3,1009.2,210.32,0,Normal
2026-03-09 06:00:00,377.0,6.81,12.18,927.2,22.4,69.8,35.0,1081.2,238.48,0,Normal
2026-03-09 06:15:00,321.6,6.51,12.05,756.6,20.6,66.5,33.3,1041.9,189.42,0,Normal
2026-03-09 06:30:00,315.6,6.99,12.71,752.3,21.5,63.8,32.2,997.3,190.12,0,Normal
2026-03-09 06:45:00,323.7,6.22,11.24,811.9,25.2,65.4,36.0,1071.1,194.83,0,Normal
2026-03-09 07:00:00,405.1,6.38,12.1,1010.7,24.1,59.7,33.9,1072.0,240.88,0,Normal
2026-03-09 07:15:00,356.5,6.36,11.81,894.9,25.8,55.0,33.3,1057.7,225.59,0,Normal
2026-03-09 07:30:00,410.2,7.08,12.73,977.4,25.3,56.7,35.2,1040.4,247.79,0,Normal
2026-03-09 07:45:00,445.9,7.03,12.84,1101.0,25.8,53.2,35.5,1077.0,258.05,0,Normal
2026-03-09 08:00:00,454.6,6.87,12.53,1067.4,27.7,52.3,34.6,1088.9,274.88,0,Normal
2026-03-09 08:15:00,475.1,7.08,12.8,1117.5,25.9,53.3,33.5,1033.9,282.02,0,Normal
2026-03-09 08:30:00,483.8,6.39,12.11,1102.4,27.3,49.7,34.1,1046.4,302.67,0,Normal
2026-03-09 08:45:00,523.4,6.82,12.91,1298.0,26.9,50.6,34.7,1062.4,317.93,0,Normal
2026-03-09 09:00:00,480.0,6.66,12.52,1130.5,27.4,43.3,34.8,1051.3,289.06,0,Normal
2026-03-09 09:15:00,498.6,7.0,12.85,1193.4,27.9,50.8,35.1,1048.8,311.87,0,Normal
2026-03-09 09:30:00,507.0,6.66,12.16,1193.9,29.1,49.1,35.1,1090.4,311.08,0,Normal
2026-03-09 09:45:00,556.9,6.57,12.38,1354.0,28.3,45.1,35.6,1057.0,337.34,0,Normal
2026-03-09 10:00:00,567.7,6.89,13.05,1353.0,31.2,50.3,35.8,1094.2,358.95,0,Normal
2026-03-09 10:15:00,564.5,7.01,12.95,1322.1,28.3,50.8,35.6,1099.1,347.67,0,Normal
2026-03-09 10:30:00,589.8,6.47,12.61,1426.6,29.6,40.1,34.3,1035.4,357.71,0,Normal
2026-03-09 10:45:00,536.8,6.68,12.99,1252.4,29.4,43.0,35.0,1058.9,329.28,0,Normal
2026-03-09 11:00:00,612.8,6.33,12.61,1449.8,32.4,42.6,35.9,1109.8,372.15,0,Normal
2026-03-09 11:15:00,613.1,5.83,11.88,1418.7,30.6,41.6,35.1,1082.0,375.02,0,Normal
2026-03-09 11:30:00,596.2,6.77,12.63,1395.2,32.0,48.5,36.0,1084.0,368.56,0,Normal
2026-03-09 11:45:00,624.0,6.91,12.32,1502.0,28.3,44.3,35.3,1097.7,380.05,0,Normal
2026-03-09 12:00:00,538.6,6.79,12.63,1243.5,30.9,43.9,34.8,1087.0,337.83,0,Normal
2026-03-09 12:15:00,566.3,6.02,11.87,1322.2,31.8,37.0,34.7,1069.8,349.29,0,Normal
2026-03-09 12:30:00,559.4,6.58,12.59,1342.5,30.6,47.7,36.0,1080.5,353.72,0,Normal
2026-03-09 12:45:00,593.0,5.92,11.87,1409.7,31.9,40.4,36.0,1087.8,371.11,0,Normal
2026-03-09 13:00:00,544.9,7.18,12.99,1357.5,29.4,45.9,33.0,1034.0,329.7,0,Normal
2026-03-09 13:15:00,585.1,6.32,11.85,1450.2,32.2,47.2,35.8,1086.8,366.28,0,Normal
2026-03-09 13:30:00,594.5,7.14,12.89,1405.0,33.3,52.0,35.7,1101.5,364.34,0,Normal
2026-03-09 13:45:00,570.6,7.03,13.09,1383.3,29.1,41.8,33.7,1021.0,340.2,0,Normal
2026-03-09 14:00:00,552.3,6.38,12.72,1344.2,28.7,35.6,31.2,969.4,313.42,0,Normal
2026-03-09 14:15:00,511.5,6.3,12.1,1212.6,31.2,49.1,35.9,1094.1,321.89,0,Normal
2026-03-09 14:30:00,505.1,6.82,12.71,1174.9,31.1,56.3,35.6,1077.9,310.09,0,Normal
2026-03-09 14:45:00,546.7,6.4,12.54,1311.8,27.6,54.9,34.9,1060.2,330.53,0,Normal
2026-03-09 15:00:00,523.3,6.74,12.38,1251.7,27.4,51.7,33.2,1006.3,320.01,0,Normal
2026-03-09 15:15:00,490.5,6.53,12.4,1166.2,27.2,49.8,34.3,1057.4,287.17,0,Normal
2026-03-09 15:30:00,467.8,6.08,11.63,1133.9,25.2,56.1,33.5,1038.9,278.66,0,Normal
2026-03-09 15:45:00,413.8,5.92,11.76,974.4,25.3,50.0,34.6,1073.8,262.23,0,Normal
2026-03-09 16:00:00,423.2,6.78,12.46,986.9,24.7,56.9,34.8,1069.6,259.98,0,Normal
2026-03-09 16:15:00,482.8,6.5,12.34,1161.4,24.6,58.2,34.4,1056.7,292.54,0,Normal
2026-03-09 16:30:00,387.5,6.51,11.89,939.6,25.2,61.6,34.0,1068.8,235.95,0,Normal
2026-03-09 16:45:00,408.3,6.94,12.74,950.5,25.1,69.6,36.0,1074.3,253.36,0,Normal
2026-03-09 17:00:00,412.5,7.11,13.26,1013.2,26.5,61.4,33.6,1050.6,233.38,0,Normal
2026-03-09 17:15:00,339.4,6.6,11.83,770.2,22.2,59.1,31.6,973.8,194.79,0,Normal
2026-03-09 17:30:00,358.6,6.58,12.01,846.1,24.6,62.3,34.0,1038.0,229.1,0,Normal
2026-03-09 17:45:00,360.5,6.88,12.45,858.6,22.2,56.6,34.3,1040.1,212.24,0,Normal
2026-03-09 18:00:00,320.3,6.23,11.86,752.8,21.9,62.2,32.7,1034.4,188.0,0,Normal
2026-03-09 18:15:00,391.7,6.78,12.22,926.0,22.5,64.7,33.1,1031.4,228.35,0,Normal
2026-03-09 18:30:00,278.3,6.89,11.54,714.7,19.2,65.5,30.7,980.5,273.61,1,power_surge
2026-03-09 18:45:00,346.5,6.94,12.77,810.3,20.9,69.5,33.7,1028.6,202.43,0,Normal
2026-03-09 19:00:00,315.7,6.02,20.08,361.6,20.0,66.9,33.1,1027.9,193.45,1,flow_choke
2026-03-09 19:15:00,339.3,6.43,11.48,825.2,20.0,75.9,33.7,867.3,342.47,1,refrigerant_leak
2026-03-09 19:30:00,331.0,6.39,11.7,796.8,19.2,72.7,31.9,1012.5,200.56,0,Normal
2026-03-09 19:45:00,301.7,6.73,12.53,735.9,21.9,73.8,33.2,1019.0,171.09,0,Normal
2026-03-09 20:00:00,325.7,6.87,12.68,845.0,16.8,73.7,30.4,993.9,183.0,0,Normal
2026-03-09 20:15:00,273.6,7.22,12.81,631.7,16.5,76.7,31.6,974.7,278.98,1,power_surge
2026-03-09 20:30:00,335.1,6.53,11.95,776.2,15.9,80.5,30.7,968.5,196.55,0,Normal
2026-03-09 20:45:00,327.5,6.53,12.0,767.0,15.6,74.7,30.0,991.0,180.26,0,Normal
2026-03-09 21:00:00,336.0,7.1,12.54,807.1,15.0,76.5,30.5,970.2,198.58,0,Normal
2026-03-09 21:15:00,346.5,6.8,12.58,788.3,17.4,78.8,31.7,982.7,211.12,0,Normal
2026-03-09 21:30:00,329.2,7.14,12.38,790.6,17.4,75.5,31.4,999.1,181.85,0,Normal
2026-03-09 21:45:00,323.7,6.8,12.05,819.2,15.0,78.4,31.4,987.8,183.5,0,Normal
2026-03-09 22:00:00,298.0,6.3,11.94,718.9,15.0,80.4,31.2,979.3,169.19,0,Normal
2026-03-09 22:15:00,302.2,6.23,11.63,717.9,15.1,86.4,31.5,980.2,197.7,0,Normal
2026-03-09 22:30:00,349.7,6.16,12.0,823.8,15.0,84.5,31.7,1042.2,201.73,0,Normal
2026-03-09 22:45:00,355.9,6.93,12.28,876.6,15.0,84.7,30.7,977.0,217.11,0,Normal
2026-03-09 23:00:00,314.0,7.12,12.53,733.1,15.0,87.7,31.9,975.9,172.09,0,Normal
2026-03-09 23:15:00,321.2,7.35,12.56,816.9,15.0,84.1,31.6,1021.7,177.1,0,Normal
2026-03-09 23:30:00,297.4,7.0,12.39,762.1,15.9,86.4,30.9,992.7,164.87,0,Normal
2026-03-09 23:45:00,349.3,7.11,12.24,844.8,16.2,84.5,32.9,1014.9,198.94,0,Normal
2026-03-10 00:00:00,336.6,6.5,11.85,807.6,15.0,86.1,30.9,971.0,192.32,0,Normal
2026-03-10 00:15:00,368.5,6.3,11.47,910.2,15.0,82.6,31.4,1005.9,209.43,0,Normal
2026-03-10 00:30:00,298.0,7.0,12.57,742.7,15.0,75.1,31.7,997.6,166.27,0,Normal
2026-03-10 00:45:00,310.5,6.85,12.45,725.2,15.0,84.1,32.2,983.8,191.14,0,Normal
2026-03-10 01:00:00,325.8,6.74,11.76,768.7,15.0,90.0,32.0,1034.3,200.23,0,Normal
2026-03-10 01:15:00,336.2,6.84,12.64,773.7,17.0,87.6,32.4,1009.2,204.9,0,Normal
2026-03-10 01:30:00,314.6,6.81,12.87,765.3,15.0,87.3,32.5,1041.1,189.28,0,Normal
2026-03-10 01:45:00,298.2,7.15,12.56,732.3,15.0,87.9,32.3,1034.1,174.86,0,Normal
2026-03-10 02:00:00,342.0,7.15,12.48,787.1,15.0,82.7,30.9,968.7,191.53,0,Normal
2026-03-10 02:15:00,338.0,6.89,13.07,799.9,15.0,82.4,30.7,995.7,185.88,0,Normal
2026-03-10 02:30:00,297.1,7.0,12.06,679.3,15.2,78.4,29.5,943.6,169.55,0,Normal
2026-03-10 02:45:00,353.9,6.88,12.39,826.9,18.3,78.8,32.7,994.2,199.1,0,Normal
2026-03-10 03:00:00,349.3,6.54,12.08,852.0,15.2,81.6,31.3,986.8,194.81,0,Normal
2026-03-10 03:15:00,323.4,6.96,12.75,757.7,16.7,83.0,33.1,1037.1,200.64,0,Normal
2026-03-10 03:30:00,322.0,6.21,11.75,765.3,16.8,76.6,32.0,1000.6,204.86,0,Normal
2026-03-10 03:45:00,333.9,7.07,12.41,760.6,19.1,74.3,33.6,1037.6,201.93,0,Normal
2026-03-10 04:00:00,298.5,6.28,11.44,721.0,21.5,75.0,33.1,1049.6,187.41,0,Normal
2026-03-10 04:15:00,320.8,6.8,12.16,768.7,17.4,76.3,32.9,1028.1,187.76,0,Normal
2026-03-10 04:30:00,266.2,6.4,11.48,620.6,18.0,66.9,31.0,974.6,143.51,0,Normal
2026-03-10 04:45:00,341.9,6.89,12.39,815.9,20.8,62.2,33.0,1039.5,207.21,0,Normal
2026-03-10 05:00:00,281.0,6.69,11.91,678.8,20.8,68.0,31.6,1003.3,168.1,0,Normal
2026-03-10 05:15:00,357.6,6.14,11.28,837.8,23.1,64.0,33.7,1006.9,216.67,0,Normal
2026-03-10 05:30:00,311.7,6.85,22.88,711.3,21.8,65.6,31.5,1002.7,178.61,1,sensor_drift
2026-03-10 05:45:00,314.7,6.5,11.8,800.4,20.9,65.7,32.5,1023.6,326.29,1,power_surge
2026-03-10 06:00:00,304.3,7.01,12.1,714.5,22.9,63.2,33.7,1045.0,173.76,0,Normal
2026-03-10 06:15:00,329.8,6.7,12.12,789.1,24.2,69.5,34.0,1065.3,192.48,0,Normal
2026-03-10 06:30:00,389.4,6.84,12.43,959.8,24.3,63.7,33.2,1023.9,223.3,0,Normal
2026-03-10 06:45:00,308.5,6.36,16.58,452.0,24.4,62.3,34.6,1070.0,189.01,1,flow_choke
2026-03-10 07:00:00,419.2,6.49,12.22,975.0,25.8,62.3,34.5,1038.5,246.25,0,Normal
2026-03-10 07:15:00,412.0,6.54,11.9,1000.1,26.5,54.0,33.8,1053.8,242.62,0,Normal
2026-03-10 07:30:00,389.3,7.0,13.01,916.7,27.3,61.5,35.3,1107.2,231.89,0,Normal
2026-03-10 07:45:00,408.1,7.29,13.03,966.0,26.7,55.9,36.0,1079.1,248.52,0,Normal
2026-03-10 08:00:00,491.9,6.42,12.1,1162.6,26.0,57.7,35.2,1066.2,290.61,0,Normal
2026-03-10 08:15:00,440.8,7.08,12.57,1029.8,26.9,49.6,35.0,1062.3,268.51,0,Normal
2026-03-10 08:30:00,449.4,5.94,11.61,1077.6,29.0,46.6,35.1,1077.0,287.75,0,Normal
2026-03-10 08:45:00,519.9,6.28,12.27,1210.8,26.4,55.1,34.4,1043.9,317.73,0,Normal
2026-03-10 09:00:00,512.3,6.36,12.18,1253.2,28.6,52.4,33.1,1038.5,318.42,0,Normal
2026-03-10 09:15:00,492.0,6.23,11.96,1182.2,27.8,46.4,33.7,1056.7,307.52,0,Normal
2026-03-10 09:30:00,531.7,6.15,12.02,1286.6,28.8,45.7,34.2,1063.8,329.83,0,Normal
2026-03-10 09:45:00,510.5,6.84,12.51,1213.6,31.0,52.9,34.7,1038.9,310.26,0,Normal
2026-03-10 10:00:00,572.7,6.63,12.48,1365.3,29.6,42.9,33.8,1062.7,344.6,0,Normal
2026-03-10 10:15:00,579.7,6.83,12.27,1398.5,29.7,53.6,34.1,868.6,460.59,1,refrigerant_leak
2026-03-10 10:30:00,573.5,6.94,13.13,1347.3,27.8,42.9,33.9,1061.7,340.57,0,Normal
2026-03-10 10:45:00,575.2,6.79,12.82,1371.6,31.2,48.6,36.0,1099.6,340.59,0,Normal
2026-03-10 11:00:00,615.2,6.93,12.77,1454.9,31.2,44.4,36.0,1097.3,383.55,0,Normal
2026-03-10 11:15:00,575.0,6.68,13.1,1357.7,33.6,47.8,36.0,1109.5,347.02,0,Normal
2026-03-10 11:30:00,548.2,6.28,12.2,1263.0,30.0,43.0,34.2,1083.2,325.01,0,Normal
2026-03-10 11:45:00,590.7,7.07,12.79,1451.1,30.8,44.4,33.9,1033.9,353.11,0,Normal
2026-03-10 12:00:00,632.2,6.49,12.77,1500.0,30.9,45.2,34.1,1069.3,381.48,0,Normal
2026-03-10 12:15:00,554.1,6.37,12.38,1358.9,32.8,41.0,35.0,1072.3,328.77,0,Normal
2026-03-10 12:30:00,568.7,6.64,12.67,1391.7,30.3,48.1,34.8,1065.6,347.75,0,Normal
2026-03-10 12:45:00,585.4,6.38,12.24,1372.8,30.8,43.3,35.2,1053.3,367.63,0,Normal
2026-03-10 13:00:00,569.8,6.55,12.61,1340.3,31.1,44.8,34.8,1063.4,338.48,0,Normal
2026-03-10 13:15:00,541.6,6.82,12.64,1364.0,30.3,42.1,35.3,1063.7,341.64,0,Normal
2026-03-10 13:30:00,588.3,6.82,12.94,1455.6,29.2,36.3,33.8,1040.8,340.31,0,Normal
2026-03-10 13:45:00,611.2,6.39,11.93,1466.1,29.9,46.3,35.2,1059.8,392.64,0,Normal
2026-03-10 14:00:00,550.1,6.53,12.32,1326.6,31.0,57.3,36.0,1087.3,338.03,0,Normal
2026-03-10 14:15:00,513.6,7.08,13.33,1216.8,27.5,51.5,33.6,1035.5,306.82,0,Normal
2026-03-10 14:30:00,487.5,6.87,12.46,1180.9,28.9,49.1,35.3,1080.1,282.99,0,Normal
2026-03-10 14:45:00,521.9,7.43,13.12,1234.7,27.3,48.9,34.2,1031.2,311.42,0,Normal
2026-03-10 15:00:00,531.4,7.11,12.86,1224.7,29.8,50.9,35.2,1055.6,325.43,0,Normal
2026-03-10 15:15:00,503.3,7.1,12.6,1174.9,25.3,54.0,34.4,1065.5,302.42,0,Normal
2026-03-10 15:30:00,478.2,6.21,11.42,1148.3,26.3,48.1,34.4,1047.7,287.02,0,Normal
2026-03-10 15:45:00,449.7,6.97,12.61,1051.0,27.3,58.3,34.2,1071.2,262.88,0,Normal
2026-03-10 16:00:00,422.7,6.68,12.36,1012.8,28.6,57.9,35.4,1083.5,268.45,0,Normal
2026-03-10 16:15:00,455.9,6.51,12.21,1067.2,25.7,59.0,34.5,1070.7,277.36,0,Normal
2026-03-10 16:30:00,442.3,6.76,12.41,1042.1,24.4,59.1,33.5,1061.4,276.53,0,Normal
2026-03-10 16:45:00,364.9,7.03,12.57,897.2,27.6,58.6,35.6,1079.9,219.31,0,Normal
2026-03-10 17:00:00,427.0,6.88,19.59,1031.1,22.0,62.5,33.1,1023.9,249.86,1,sensor_drift
2026-03-10 17:15:00,385.1,6.39,23.71,923.9,20.4,63.5,33.7,1057.7,238.4,1,sensor_drift
2026-03-10 17:30:00,388.9,6.96,12.39,955.4,23.8,61.0,32.3,1023.2,214.86,0,Normal
2026-03-10 17:45:00,303.5,6.48,11.81,740.3,21.8,61.4,32.6,1018.6,170.01,0,Normal
2026-03-10 18:00:00,285.9,6.78,20.78,722.2,20.5,65.4,31.7,1022.8,175.15,1,sensor_drift
2026-03-10 18:15:00,316.3,6.59,12.38,747.6,22.5,72.5,34.4,1056.7,182.43,0,Normal
2026-03-10 18:30:00,332.6,6.62,11.93,787.4,21.3,62.7,31.3,993.1,178.21,0,Normal
2026-03-10 18:45:00,364.9,6.97,12.52,843.3,19.5,63.0,32.1,1010.3,227.89,0,Normal
2026-03-10 19:00:00,337.7,6.34,11.9,799.6,17.9,70.8,31.2,845.7,322.72,1,refrigerant_leak
2026-03-10 19:15:00,313.9,7.38,12.56,777.6,20.6,71.6,32.4,1017.8,184.4,0,Normal
2026-03-10 19:30:00,294.3,6.06,11.46,738.9,19.7,73.3,31.6,1020.0,173.31,0,Normal
2026-03-10 19:45:00,350.8,6.49,11.63,865.8,18.1,74.8,31.8,1009.4,182.61,0,Normal
2026-03-10 20:00:00,295.9,6.83,11.78,665.3,20.5,74.1,34.0,1052.1,175.75,0,Normal
2026-03-10 20:15:00,360.7,6.9,12.52,892.8,15.7,82.1,31.6,996.9,212.76,0,Normal
2026-03-10 20:30:00,312.9,6.66,11.99,705.0,15.0,70.8,30.9,989.6,183.1,0,Normal
2026-03-10 20:45:00,359.8,6.68,12.25,885.9,15.4,74.9,32.2,1024.2,218.48,0,Normal
2026-03-10 21:00:00,337.0,6.84,12.31,799.5,15.9,78.7,31.7,1010.1,192.7,0,Normal
2026-03-10 21:15:00,316.6,6.62,11.81,777.3,16.0,73.5,30.6,973.3,187.41,0,Normal
2026-03-10 21:30:00,307.0,7.19,12.59,703.5,15.0,80.2,31.5,1002.9,171.62,0,Normal
2026-03-10 21:45:00,311.5,6.99,12.11,776.8,15.5,88.3,31.6,1006.3,169.07,0,Normal
2026-03-10 22:00:00,330.7,7.01,12.81,757.1,15.0,82.4,30.9,970.1,179.26,0,Normal
2026-03-10 22:15:00,321.9,6.36,11.47,755.9,16.5,83.9,30.9,987.7,174.66,0,Normal
2026-03-10 22:30:00,305.2,6.67,12.03,707.4,15.0,78.4,31.8,970.5,186.07,0,Normal
2026-03-10 22:45:00,315.9,6.59,19.02,714.2,15.6,81.5,31.2,998.9,170.92,1,sensor_drift
2026-03-10 23:00:00,322.0,6.35,11.93,775.1,15.0,82.8,31.5,1007.6,190.21,0,Normal
2026-03-10 23:15:00,266.8,6.83,12.08,685.4,15.0,83.3,30.6,988.9,150.47,0,Normal
2026-03-10 23:30:00,331.5,6.51,11.85,862.2,15.0,90.0,32.3,1008.4,194.46,0,Normal
2026-03-10 23:45:00,295.5,6.93,12.53,711.6,15.0,87.2,31.1,993.6,181.0,0,Normal
2026-03-11 00:00:00,291.2,6.33,11.72,726.7,15.0,80.6,31.1,1009.6,165.49,0,Normal
2026-03-11 00:15:00,277.8,7.3,12.79,672.6,15.5,85.9,32.6,1041.2,167.33,0,Normal
2026-03-11 00:30:00,275.2,6.39,19.57,364.2,15.0,86.8,32.3,1014.6,162.78,1,flow_choke
2026-03-11 00:45:00,286.1,6.78,11.8,678.1,15.0,89.2,31.9,1007.2,165.66,0,Normal
2026-03-11 01:00:00,302.3,6.98,12.41,730.3,15.0,90.6,30.6,994.3,190.9,0,Normal
2026-03-11 01:15:00,368.8,6.5,11.96,898.6,16.1,79.9,34.0,1029.2,211.26,0,Normal
2026-03-11 01:30:00,306.9,7.0,12.57,722.0,15.0,80.2,32.6,1015.3,190.53,0,Normal
2026-03-11 01:45:00,324.4,6.27,11.7,776.7,17.1,77.9,32.5,1038.7,197.62,0,Normal
2026-03-11 02:00:00,330.0,7.21,12.72,790.6,15.0,81.4,30.7,993.8,184.05,0,Normal
2026-03-11 02:15:00,323.3,6.7,17.24,428.6,15.0,83.5,31.3,999.3,200.34,1,flow_choke
2026-03-11 02:30:00,318.1,6.49,19.27,736.7,15.4,84.8,31.3,970.4,169.98,1,sensor_drift
2026-03-11 02:45:00,290.1,6.6,11.93,695.0,15.0,79.7,32.1,1010.3,166.16,0,Normal
2026-03-11 03:00:00,356.3,6.98,12.67,902.9,17.3,77.9,32.2,1003.5,198.52,0,Normal
2026-03-11 03:15:00,365.2,6.5,11.82,905.5,15.4,78.8,30.6,983.2,213.28,0,Normal
2026-03-11 03:30:00,277.9,0.4,11.87,700.8,16.2,73.8,30.8,970.1,151.49,1,sensor_drift
2026-03-11 03:45:00,294.4,6.62,11.69,707.2,15.0,84.5,32.4,1001.3,176.91,0,Normal
2026-03-11 04:00:00,313.0,6.29,11.83,759.2,17.1,68.6,32.4,986.7,183.92,0,Normal
2026-03-11 04:15:00,295.9,7.34,12.64,735.2,15.0,74.6,31.9,1025.0,167.52,0,Normal
2026-03-11 04:30:00,332.6,6.5,11.97,837.4,16.4,80.7,32.4,1011.3,199.51,0,Normal
2026-03-11 04:45:00,301.8,6.99,12.57,675.5,20.4,71.5,32.7,1025.4,175.46,0,Normal
2026-03-11 05:00:00,374.1,6.77,12.01,865.0,21.0,69.4,30.4,973.6,204.85,0,Normal
